Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;regionaal;stad;stad;stad;stad;stad;stad;stad;stad
;;;;StationsType;achtergrond;verkeer;achtergrond;verkeer;verkeer;achtergrond;industrie;industrie;achtergrond
;;;;Meetprincipe;Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Niet-dispersieve infrarood (NDIR);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC);Infrarood gasfiltercorrelatie (IR-GFC)
;;;;Meetopstelling;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Thermo model 48w CO analyser              ;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser;Teledyne API T300 gas filter correlation CO analyser
;;;;Accreditatienummer;nvt;nvt;nvt;L426;L426;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL10644;NL10741;NL10742;NL49007;NL49012;NL49014;NL49551;NL49553;NL49561
CO;uur;µg/m³;20180105 12:00;20180105 13:00;199.47;380.03;268.43;372.9;445.8;165.3;205.3;213.9;289.7
CO;uur;µg/m³;20180105 13:00;20180105 14:00;234.46;366.25;260.95;419.1;496.7;190;225.5;338.1;313.6
CO;uur;µg/m³;20180105 14:00;20180105 15:00;262.61;345.59;348;476.4;536;199.2;241.4;409.7;328.5
CO;uur;µg/m³;20180105 15:00;20180105 16:00;217.21;497.52;292.98;332.5;433.3;205.7;191.9;173.5;283.7
CO;uur;µg/m³;20180105 16:00;20180105 17:00;226.56;456.69;275.92;357.8;529.7;169;222.6;481;260.3
CO;uur;µg/m³;20180105 17:00;20180105 18:00;227.52;410.47;253.25;612.5;606.6;242.2;231.1;1908.5;395.9
CO;uur;µg/m³;20180105 18:00;20180105 19:00;208.91;338.7;253.77;457.9;529.1;252.6;259.8;2199.9;407.6
CO;uur;µg/m³;20180105 19:00;20180105 20:00;218.07;345.39;312.32;391.8;476.2;251.3;276.4;472.7;359.9
CO;uur;µg/m³;20180105 20:00;20180105 21:00;289.41;382.92;339.05;301.7;412;206.6;210.1;204.6;251.7
CO;uur;µg/m³;20180105 21:00;20180105 22:00;260.97;290.98;250.65;348.7;375.5;169.5;194.8;183.5;285
