Export;EXP-2023-01 (20230706 17:10);;;StationsCode;NL49551;NL49553
H2S;uur;µg/m³;20170116 15:00;20170116 16:00;0.2;1.4
H2S;uur;µg/m³;20170116 16:00;20170116 17:00;0.3;1.4
H2S;uur;µg/m³;20170116 17:00;20170116 18:00;0.2;1.8
H2S;uur;µg/m³;20170116 18:00;20170116 19:00;0.2;1.4
H2S;uur;µg/m³;20170116 19:00;20170116 20:00;0.3;1.2
H2S;uur;µg/m³;20170116 20:00;20170116 21:00;0.3;
H2S;uur;µg/m³;20170116 21:00;20170116 22:00;0.2;1.3
H2S;uur;µg/m³;20170116 22:00;20170116 23:00;0.2;1.1
H2S;uur;µg/m³;20170116 23:00;20170117 00:00;0.4;1.3
H2S;uur;µg/m³;20170117 00:00;20170117 01:00;0.3;0.8
H2S;uur;µg/m³;20170117 01:00;20170117 02:00;0.3;0.8
H2S;uur;µg/m³;20170117 02:00;20170117 03:00;0.2;1
H2S;uur;µg/m³;20170117 03:00;20170117 04:00;0.5;1.1
H2S;uur;µg/m³;20170117 04:00;20170117 05:00;0.3;1
H2S;uur;µg/m³;20170117 05:00;20170117 06:00;0.4;1
H2S;uur;µg/m³;20170117 06:00;20170117 07:00;0.6;1.5
H2S;uur;µg/m³;20170117 07:00;20170117 08:00;0.2;1.5
H2S;uur;µg/m³;20170117 08:00;20170117 09:00;0.5;1.7
H2S;uur;µg/m³;20170117 09:00;20170117 10:00;0.3;1.2
H2S;uur;µg/m³;20170117 10:00;20170117 11:00;0.5;1.2
H2S;uur;µg/m³;20170117 11:00;20170117 12:00;0.2;1.6
H2S;uur;µg/m³;20170117 12:00;20170117 13:00;0.4;1.9
H2S;uur;µg/m³;20170117 13:00;20170117 14:00;0.4;1.8
H2S;uur;µg/m³;20170117 14:00;20170117 15:00;;
H2S;uur;µg/m³;20170117 15:00;20170117 16:00;;
H2S;uur;µg/m³;20170117 16:00;20170117 17:00;0.3;0.9
H2S;uur;µg/m³;20170117 17:00;20170117 18:00;0.5;1.2
H2S;uur;µg/m³;20170117 18:00;20170117 19:00;0.4;0.7
H2S;uur;µg/m³;20170117 19:00;20170117 20:00;0.6;1.1
H2S;uur;µg/m³;20170117 20:00;20170117 21:00;0.3;1.2
H2S;uur;µg/m³;20170117 21:00;20170117 22:00;0.7;1.2
H2S;uur;µg/m³;20170117 22:00;20170117 23:00;0.4;1.1
H2S;uur;µg/m³;20170117 23:00;20170118 00:00;0.3;1.3
H2S;uur;µg/m³;20170118 00:00;20170118 01:00;;1.2
H2S;uur;µg/m³;20170118 01:00;20170118 02:00;1.7;1.2
H2S;uur;µg/m³;20170118 02:00;20170118 03:00;2;1.4
H2S;uur;µg/m³;20170118 03:00;20170118 04:00;2.3;1.5
H2S;uur;µg/m³;20170118 04:00;20170118 05:00;2.6;1.1
H2S;uur;µg/m³;20170118 05:00;20170118 06:00;1.8;1.5
H2S;uur;µg/m³;20170118 06:00;20170118 07:00;1.5;1.4
H2S;uur;µg/m³;20170118 07:00;20170118 08:00;1.6;0.9
H2S;uur;µg/m³;20170118 08:00;20170118 09:00;1.7;1.3
H2S;uur;µg/m³;20170118 09:00;20170118 10:00;1.7;1
H2S;uur;µg/m³;20170118 10:00;20170118 11:00;1.2;1.1
H2S;uur;µg/m³;20170118 11:00;20170118 12:00;1.6;1
H2S;uur;µg/m³;20170118 12:00;20170118 13:00;1.6;0.9
H2S;uur;µg/m³;20170118 13:00;20170118 14:00;1.6;
H2S;uur;µg/m³;20170118 14:00;20170118 15:00;1.5;
H2S;uur;µg/m³;20170118 15:00;20170118 16:00;1.8;1.1
H2S;uur;µg/m³;20170118 16:00;20170118 17:00;1.2;0.7
H2S;uur;µg/m³;20170118 17:00;20170118 18:00;1.4;1
H2S;uur;µg/m³;20170118 18:00;20170118 19:00;1.8;1.3
H2S;uur;µg/m³;20170118 19:00;20170118 20:00;1.6;0.6
H2S;uur;µg/m³;20170118 20:00;20170118 21:00;1.3;1.2
H2S;uur;µg/m³;20170118 21:00;20170118 22:00;1.6;1.5
H2S;uur;µg/m³;20170118 22:00;20170118 23:00;1.7;
H2S;uur;µg/m³;20170118 23:00;20170119 00:00;1.7;1.2
H2S;uur;µg/m³;20170119 00:00;20170119 01:00;2.1;1.3
H2S;uur;µg/m³;20170119 01:00;20170119 02:00;1.6;1.2
H2S;uur;µg/m³;20170119 02:00;20170119 03:00;2.1;1.3
H2S;uur;µg/m³;20170119 03:00;20170119 04:00;2;1.1
H2S;uur;µg/m³;20170119 04:00;20170119 05:00;2.1;0.9
H2S;uur;µg/m³;20170119 05:00;20170119 06:00;2.3;0.9
H2S;uur;µg/m³;20170119 06:00;20170119 07:00;2.8;0.9
H2S;uur;µg/m³;20170119 07:00;20170119 08:00;2.3;1.4
H2S;uur;µg/m³;20170119 08:00;20170119 09:00;2.4;1
H2S;uur;µg/m³;20170119 09:00;20170119 10:00;1.4;1.4
H2S;uur;µg/m³;20170119 10:00;20170119 11:00;1.8;1.5
H2S;uur;µg/m³;20170119 11:00;20170119 12:00;;4.9
H2S;uur;µg/m³;20170119 12:00;20170119 13:00;;1.2
H2S;uur;µg/m³;20170119 13:00;20170119 14:00;1.6;
H2S;uur;µg/m³;20170119 14:00;20170119 15:00;2.2;0.1
H2S;uur;µg/m³;20170119 15:00;20170119 16:00;1.5;0
H2S;uur;µg/m³;20170119 16:00;20170119 17:00;2;0.2
H2S;uur;µg/m³;20170119 17:00;20170119 18:00;2;0.4
H2S;uur;µg/m³;20170119 18:00;20170119 19:00;2.3;0.3
H2S;uur;µg/m³;20170119 19:00;20170119 20:00;1.7;0.2
H2S;uur;µg/m³;20170119 20:00;20170119 21:00;2;0.1
H2S;uur;µg/m³;20170119 21:00;20170119 22:00;1.7;0.3
H2S;uur;µg/m³;20170119 22:00;20170119 23:00;1.6;0.4
H2S;uur;µg/m³;20170119 23:00;20170120 00:00;1.5;0.3
H2S;uur;µg/m³;20170120 00:00;20170120 01:00;2.3;0.2
H2S;uur;µg/m³;20170120 01:00;20170120 02:00;2.3;0.3
H2S;uur;µg/m³;20170120 02:00;20170120 03:00;;0.4
H2S;uur;µg/m³;20170120 03:00;20170120 04:00;0.6;0.2
H2S;uur;µg/m³;20170120 04:00;20170120 05:00;0.6;0.2
H2S;uur;µg/m³;20170120 05:00;20170120 06:00;0.4;0.3
H2S;uur;µg/m³;20170120 06:00;20170120 07:00;0.7;0.8
H2S;uur;µg/m³;20170120 07:00;20170120 08:00;0.5;0.8
H2S;uur;µg/m³;20170120 08:00;20170120 09:00;0.7;0.5
H2S;uur;µg/m³;20170120 09:00;20170120 10:00;0.7;0.4
H2S;uur;µg/m³;20170120 10:00;20170120 11:00;0.6;0.1
H2S;uur;µg/m³;20170120 11:00;20170120 12:00;0.4;0
H2S;uur;µg/m³;20170120 12:00;20170120 13:00;0.3;0.1
H2S;uur;µg/m³;20170120 13:00;20170120 14:00;0.4;0.2
H2S;uur;µg/m³;20170120 14:00;20170120 15:00;0.3;0.6
H2S;uur;µg/m³;20170120 15:00;20170120 16:00;0.1;0
H2S;uur;µg/m³;20170120 16:00;20170120 17:00;0.2;0.1
H2S;uur;µg/m³;20170120 17:00;20170120 18:00;0.2;0
H2S;uur;µg/m³;20170120 18:00;20170120 19:00;0.3;0
H2S;uur;µg/m³;20170120 19:00;20170120 20:00;0.2;0.2
H2S;uur;µg/m³;20170120 20:00;20170120 21:00;0.2;0.3
H2S;uur;µg/m³;20170120 21:00;20170120 22:00;0.1;0.1
H2S;uur;µg/m³;20170120 22:00;20170120 23:00;0.2;0.1
H2S;uur;µg/m³;20170120 23:00;20170121 00:00;0.2;0.1
H2S;uur;µg/m³;20170121 00:00;20170121 01:00;0.3;
H2S;uur;µg/m³;20170121 01:00;20170121 02:00;0.3;0.4
H2S;uur;µg/m³;20170121 02:00;20170121 03:00;0.3;0.3
H2S;uur;µg/m³;20170121 03:00;20170121 04:00;0.2;0.6
H2S;uur;µg/m³;20170121 04:00;20170121 05:00;0.4;0.3
H2S;uur;µg/m³;20170121 05:00;20170121 06:00;0.2;0.5
H2S;uur;µg/m³;20170121 06:00;20170121 07:00;0.3;0.7
H2S;uur;µg/m³;20170121 07:00;20170121 08:00;0.4;0.8
H2S;uur;µg/m³;20170121 08:00;20170121 09:00;0.3;0.5
H2S;uur;µg/m³;20170121 09:00;20170121 10:00;0.1;
H2S;uur;µg/m³;20170121 10:00;20170121 11:00;0.1;0.6
H2S;uur;µg/m³;20170121 11:00;20170121 12:00;0;0.9
H2S;uur;µg/m³;20170121 12:00;20170121 13:00;0.2;0.3
H2S;uur;µg/m³;20170121 13:00;20170121 14:00;0.2;0.6
H2S;uur;µg/m³;20170121 14:00;20170121 15:00;0.1;0.6
H2S;uur;µg/m³;20170121 15:00;20170121 16:00;0.4;0.4
H2S;uur;µg/m³;20170121 16:00;20170121 17:00;0.2;0.8
H2S;uur;µg/m³;20170121 17:00;20170121 18:00;0.3;0.9
H2S;uur;µg/m³;20170121 18:00;20170121 19:00;0.1;0.5
H2S;uur;µg/m³;20170121 19:00;20170121 20:00;0.2;0.7
H2S;uur;µg/m³;20170121 20:00;20170121 21:00;0.4;0.5
H2S;uur;µg/m³;20170121 21:00;20170121 22:00;0.2;0.4
H2S;uur;µg/m³;20170121 22:00;20170121 23:00;0.5;1.1
H2S;uur;µg/m³;20170121 23:00;20170122 00:00;0.6;0.7
H2S;uur;µg/m³;20170122 00:00;20170122 01:00;0.5;0.9
H2S;uur;µg/m³;20170122 01:00;20170122 02:00;0.6;1
H2S;uur;µg/m³;20170122 02:00;20170122 03:00;0.5;1
H2S;uur;µg/m³;20170122 03:00;20170122 04:00;0.7;1.3
H2S;uur;µg/m³;20170122 04:00;20170122 05:00;;2.4
H2S;uur;µg/m³;20170122 05:00;20170122 06:00;1.2;2.3
H2S;uur;µg/m³;20170122 06:00;20170122 07:00;1;1.3
H2S;uur;µg/m³;20170122 07:00;20170122 08:00;1.2;1.6
H2S;uur;µg/m³;20170122 08:00;20170122 09:00;1.3;1.5
H2S;uur;µg/m³;20170122 09:00;20170122 10:00;1.4;1.6
H2S;uur;µg/m³;20170122 10:00;20170122 11:00;1.2;1.1
H2S;uur;µg/m³;20170122 11:00;20170122 12:00;1.1;3.4
H2S;uur;µg/m³;20170122 12:00;20170122 13:00;0.7;1.9
H2S;uur;µg/m³;20170122 13:00;20170122 14:00;0.7;0.6
H2S;uur;µg/m³;20170122 14:00;20170122 15:00;1.1;1
H2S;uur;µg/m³;20170122 15:00;20170122 16:00;1.2;0.8
H2S;uur;µg/m³;20170122 16:00;20170122 17:00;0.7;0.8
H2S;uur;µg/m³;20170122 17:00;20170122 18:00;0.6;0.5
H2S;uur;µg/m³;20170122 18:00;20170122 19:00;0.5;0.5
H2S;uur;µg/m³;20170122 19:00;20170122 20:00;1.1;0.6
H2S;uur;µg/m³;20170122 20:00;20170122 21:00;2;0.4
H2S;uur;µg/m³;20170122 21:00;20170122 22:00;0.6;0.7
H2S;uur;µg/m³;20170122 22:00;20170122 23:00;0.8;0.6
H2S;uur;µg/m³;20170122 23:00;20170123 00:00;0.6;0.4
H2S;uur;µg/m³;20170123 00:00;20170123 01:00;0.7;0.7
H2S;uur;µg/m³;20170123 01:00;20170123 02:00;1;0.8
H2S;uur;µg/m³;20170123 02:00;20170123 03:00;0.6;
H2S;uur;µg/m³;20170123 03:00;20170123 04:00;0.6;2.7
H2S;uur;µg/m³;20170123 04:00;20170123 05:00;0.5;2.6
H2S;uur;µg/m³;20170123 05:00;20170123 06:00;0.6;3
H2S;uur;µg/m³;20170123 06:00;20170123 07:00;0.8;3.7
H2S;uur;µg/m³;20170123 07:00;20170123 08:00;0.6;3.1
H2S;uur;µg/m³;20170123 08:00;20170123 09:00;0.3;3.3
H2S;uur;µg/m³;20170123 09:00;20170123 10:00;0.3;3
H2S;uur;µg/m³;20170123 10:00;20170123 11:00;0.4;4
H2S;uur;µg/m³;20170123 11:00;20170123 12:00;0.4;7.2
H2S;uur;µg/m³;20170123 12:00;20170123 13:00;0.7;6.9
H2S;uur;µg/m³;20170123 13:00;20170123 14:00;0.7;5.2
H2S;uur;µg/m³;20170123 14:00;20170123 15:00;1;6.9
H2S;uur;µg/m³;20170123 15:00;20170123 16:00;0.3;8.6
H2S;uur;µg/m³;20170123 16:00;20170123 17:00;0.7;3.5
H2S;uur;µg/m³;20170123 17:00;20170123 18:00;0.8;3.8
H2S;uur;µg/m³;20170123 18:00;20170123 19:00;0.5;3.4
H2S;uur;µg/m³;20170123 19:00;20170123 20:00;0.8;3.1
H2S;uur;µg/m³;20170123 20:00;20170123 21:00;0.6;2.6
H2S;uur;µg/m³;20170123 21:00;20170123 22:00;0.5;3
H2S;uur;µg/m³;20170123 22:00;20170123 23:00;0.4;2.6
H2S;uur;µg/m³;20170123 23:00;20170124 00:00;0.4;2.7
H2S;uur;µg/m³;20170124 00:00;20170124 01:00;0.4;2.4
H2S;uur;µg/m³;20170124 01:00;20170124 02:00;1.2;2.2
H2S;uur;µg/m³;20170124 02:00;20170124 03:00;3.4;2.3
H2S;uur;µg/m³;20170124 03:00;20170124 04:00;0.5;2.2
H2S;uur;µg/m³;20170124 04:00;20170124 05:00;0.8;2.5
H2S;uur;µg/m³;20170124 05:00;20170124 06:00;0.8;3.1
H2S;uur;µg/m³;20170124 06:00;20170124 07:00;;2.3
H2S;uur;µg/m³;20170124 07:00;20170124 08:00;0.5;2.3
H2S;uur;µg/m³;20170124 08:00;20170124 09:00;1.3;2.4
H2S;uur;µg/m³;20170124 09:00;20170124 10:00;0.3;2.7
H2S;uur;µg/m³;20170124 10:00;20170124 11:00;0.6;2.2
H2S;uur;µg/m³;20170124 11:00;20170124 12:00;;2.9
H2S;uur;µg/m³;20170124 12:00;20170124 13:00;0.3;2.6
H2S;uur;µg/m³;20170124 13:00;20170124 14:00;0.1;2.5
H2S;uur;µg/m³;20170124 14:00;20170124 15:00;0;3.2
H2S;uur;µg/m³;20170124 15:00;20170124 16:00;0;3.2
H2S;uur;µg/m³;20170124 16:00;20170124 17:00;0;3.5
H2S;uur;µg/m³;20170124 17:00;20170124 18:00;0;3.2
H2S;uur;µg/m³;20170124 18:00;20170124 19:00;0;3.5
H2S;uur;µg/m³;20170124 19:00;20170124 20:00;0;3.3
H2S;uur;µg/m³;20170124 20:00;20170124 21:00;0;3.3
H2S;uur;µg/m³;20170124 21:00;20170124 22:00;0;2.8
H2S;uur;µg/m³;20170124 22:00;20170124 23:00;0;2.8
H2S;uur;µg/m³;20170124 23:00;20170125 00:00;0;3.4
H2S;uur;µg/m³;20170125 00:00;20170125 01:00;0;2.9
H2S;uur;µg/m³;20170125 01:00;20170125 02:00;0;3.3
H2S;uur;µg/m³;20170125 02:00;20170125 03:00;0;2.6
H2S;uur;µg/m³;20170125 03:00;20170125 04:00;0;3
H2S;uur;µg/m³;20170125 04:00;20170125 05:00;0;
H2S;uur;µg/m³;20170125 05:00;20170125 06:00;0;0.7
H2S;uur;µg/m³;20170125 06:00;20170125 07:00;;1.2
H2S;uur;µg/m³;20170125 07:00;20170125 08:00;;0.9
H2S;uur;µg/m³;20170125 08:00;20170125 09:00;1.2;0.6
H2S;uur;µg/m³;20170125 09:00;20170125 10:00;0.8;0.5
H2S;uur;µg/m³;20170125 10:00;20170125 11:00;0.4;0.3
H2S;uur;µg/m³;20170125 11:00;20170125 12:00;1.4;1.2
H2S;uur;µg/m³;20170125 12:00;20170125 13:00;1.5;0.9
H2S;uur;µg/m³;20170125 13:00;20170125 14:00;1.3;1.1
H2S;uur;µg/m³;20170125 14:00;20170125 15:00;1.2;0.9
H2S;uur;µg/m³;20170125 15:00;20170125 16:00;1.4;1.2
H2S;uur;µg/m³;20170125 16:00;20170125 17:00;1.2;0.8
H2S;uur;µg/m³;20170125 17:00;20170125 18:00;0.7;1.1
H2S;uur;µg/m³;20170125 18:00;20170125 19:00;0.9;1.1
H2S;uur;µg/m³;20170125 19:00;20170125 20:00;1;0.7
H2S;uur;µg/m³;20170125 20:00;20170125 21:00;0.9;0.7
H2S;uur;µg/m³;20170125 21:00;20170125 22:00;1;0.9
H2S;uur;µg/m³;20170125 22:00;20170125 23:00;1.2;1.1
H2S;uur;µg/m³;20170125 23:00;20170126 00:00;1.4;1.1
H2S;uur;µg/m³;20170126 00:00;20170126 01:00;1.7;1.4
H2S;uur;µg/m³;20170126 01:00;20170126 02:00;1.2;1.3
H2S;uur;µg/m³;20170126 02:00;20170126 03:00;1.1;1.2
H2S;uur;µg/m³;20170126 03:00;20170126 04:00;1.2;1
H2S;uur;µg/m³;20170126 04:00;20170126 05:00;0.8;0.7
H2S;uur;µg/m³;20170126 05:00;20170126 06:00;1;0.9
H2S;uur;µg/m³;20170126 06:00;20170126 07:00;1.3;0.8
H2S;uur;µg/m³;20170126 07:00;20170126 08:00;0.8;1.2
H2S;uur;µg/m³;20170126 08:00;20170126 09:00;;1
H2S;uur;µg/m³;20170126 09:00;20170126 10:00;1.6;0.8
H2S;uur;µg/m³;20170126 10:00;20170126 11:00;1.6;0.7
H2S;uur;µg/m³;20170126 11:00;20170126 12:00;1.2;1
H2S;uur;µg/m³;20170126 12:00;20170126 13:00;1.6;1
H2S;uur;µg/m³;20170126 13:00;20170126 14:00;1.1;0.5
H2S;uur;µg/m³;20170126 14:00;20170126 15:00;1.3;1
H2S;uur;µg/m³;20170126 15:00;20170126 16:00;1.5;0.8
H2S;uur;µg/m³;20170126 16:00;20170126 17:00;1.6;0.8
H2S;uur;µg/m³;20170126 17:00;20170126 18:00;1.7;1
H2S;uur;µg/m³;20170126 18:00;20170126 19:00;1.3;1.1
H2S;uur;µg/m³;20170126 19:00;20170126 20:00;1.3;0.6
H2S;uur;µg/m³;20170126 20:00;20170126 21:00;1.8;1.1
H2S;uur;µg/m³;20170126 21:00;20170126 22:00;1.6;1
H2S;uur;µg/m³;20170126 22:00;20170126 23:00;1.7;1.3
H2S;uur;µg/m³;20170126 23:00;20170127 00:00;1.3;1.3
H2S;uur;µg/m³;20170127 00:00;20170127 01:00;2.1;1.4
H2S;uur;µg/m³;20170127 01:00;20170127 02:00;1.3;1
H2S;uur;µg/m³;20170127 02:00;20170127 03:00;2.4;1.1
H2S;uur;µg/m³;20170127 03:00;20170127 04:00;1.8;0.6
H2S;uur;µg/m³;20170127 04:00;20170127 05:00;1.5;1.3
H2S;uur;µg/m³;20170127 05:00;20170127 06:00;1.9;1
H2S;uur;µg/m³;20170127 06:00;20170127 07:00;2;
H2S;uur;µg/m³;20170127 07:00;20170127 08:00;1.3;2.9
H2S;uur;µg/m³;20170127 08:00;20170127 09:00;1.7;2.8
H2S;uur;µg/m³;20170127 09:00;20170127 10:00;2.1;2.4
H2S;uur;µg/m³;20170127 10:00;20170127 11:00;1.7;2.8
H2S;uur;µg/m³;20170127 11:00;20170127 12:00;1.3;2.7
H2S;uur;µg/m³;20170127 12:00;20170127 13:00;1.3;3.5
H2S;uur;µg/m³;20170127 13:00;20170127 14:00;1.4;2.5
H2S;uur;µg/m³;20170127 14:00;20170127 15:00;0.9;3
H2S;uur;µg/m³;20170127 15:00;20170127 16:00;1;2.9
H2S;uur;µg/m³;20170127 16:00;20170127 17:00;1.4;2.9
H2S;uur;µg/m³;20170127 17:00;20170127 18:00;1.4;2.4
H2S;uur;µg/m³;20170127 18:00;20170127 19:00;1.4;2.7
H2S;uur;µg/m³;20170127 19:00;20170127 20:00;1.7;2.6
H2S;uur;µg/m³;20170127 20:00;20170127 21:00;1.5;
H2S;uur;µg/m³;20170127 21:00;20170127 22:00;1.9;
H2S;uur;µg/m³;20170127 22:00;20170127 23:00;1.6;1.4
H2S;uur;µg/m³;20170127 23:00;20170128 00:00;1.8;1.1
H2S;uur;µg/m³;20170128 00:00;20170128 01:00;1.5;0.6
H2S;uur;µg/m³;20170128 01:00;20170128 02:00;1.1;1
H2S;uur;µg/m³;20170128 02:00;20170128 03:00;1.3;1.5
H2S;uur;µg/m³;20170128 03:00;20170128 04:00;1.6;1.4
H2S;uur;µg/m³;20170128 04:00;20170128 05:00;1.3;2.1
H2S;uur;µg/m³;20170128 05:00;20170128 06:00;1;3.2
H2S;uur;µg/m³;20170128 06:00;20170128 07:00;1.6;2.5
H2S;uur;µg/m³;20170128 07:00;20170128 08:00;1.4;1.4
H2S;uur;µg/m³;20170128 08:00;20170128 09:00;1.8;2.6
H2S;uur;µg/m³;20170128 09:00;20170128 10:00;1.5;1.3
H2S;uur;µg/m³;20170128 10:00;20170128 11:00;;2.1
H2S;uur;µg/m³;20170128 11:00;20170128 12:00;0.4;2.9
H2S;uur;µg/m³;20170128 12:00;20170128 13:00;0.6;2.3
H2S;uur;µg/m³;20170128 13:00;20170128 14:00;0.5;1.1
H2S;uur;µg/m³;20170128 14:00;20170128 15:00;0.4;2.5
H2S;uur;µg/m³;20170128 15:00;20170128 16:00;0.2;4.6
H2S;uur;µg/m³;20170128 16:00;20170128 17:00;0.4;1.9
H2S;uur;µg/m³;20170128 17:00;20170128 18:00;0.5;7
H2S;uur;µg/m³;20170128 18:00;20170128 19:00;0.5;4.4
H2S;uur;µg/m³;20170128 19:00;20170128 20:00;0.8;3.8
H2S;uur;µg/m³;20170128 20:00;20170128 21:00;0.4;2.3
H2S;uur;µg/m³;20170128 21:00;20170128 22:00;0.6;4.4
H2S;uur;µg/m³;20170128 22:00;20170128 23:00;0.5;3.5
H2S;uur;µg/m³;20170128 23:00;20170129 00:00;0.3;5.1
H2S;uur;µg/m³;20170129 00:00;20170129 01:00;0.5;5.1
H2S;uur;µg/m³;20170129 01:00;20170129 02:00;0.3;3.6
H2S;uur;µg/m³;20170129 02:00;20170129 03:00;0.3;3.7
H2S;uur;µg/m³;20170129 03:00;20170129 04:00;0.5;3.2
H2S;uur;µg/m³;20170129 04:00;20170129 05:00;0.4;4.5
H2S;uur;µg/m³;20170129 05:00;20170129 06:00;0.3;2.7
H2S;uur;µg/m³;20170129 06:00;20170129 07:00;0.2;2.7
H2S;uur;µg/m³;20170129 07:00;20170129 08:00;0.4;1.5
H2S;uur;µg/m³;20170129 08:00;20170129 09:00;0.3;
H2S;uur;µg/m³;20170129 09:00;20170129 10:00;0.4;3.4
H2S;uur;µg/m³;20170129 10:00;20170129 11:00;0.1;3.5
H2S;uur;µg/m³;20170129 11:00;20170129 12:00;0.4;2.5
H2S;uur;µg/m³;20170129 12:00;20170129 13:00;0.1;3.2
H2S;uur;µg/m³;20170129 13:00;20170129 14:00;0.2;2.5
H2S;uur;µg/m³;20170129 14:00;20170129 15:00;0.2;2.5
H2S;uur;µg/m³;20170129 15:00;20170129 16:00;0.4;4.1
H2S;uur;µg/m³;20170129 16:00;20170129 17:00;0.5;1.4
H2S;uur;µg/m³;20170129 17:00;20170129 18:00;0.3;1.2
H2S;uur;µg/m³;20170129 18:00;20170129 19:00;0.3;0.4
H2S;uur;µg/m³;20170129 19:00;20170129 20:00;0.4;0.7
H2S;uur;µg/m³;20170129 20:00;20170129 21:00;0.3;0.5
H2S;uur;µg/m³;20170129 21:00;20170129 22:00;0.2;0.6
H2S;uur;µg/m³;20170129 22:00;20170129 23:00;0.4;0.8
H2S;uur;µg/m³;20170129 23:00;20170130 00:00;0.2;0.7
H2S;uur;µg/m³;20170130 00:00;20170130 01:00;0.2;0.8
H2S;uur;µg/m³;20170130 01:00;20170130 02:00;0.2;0.3
H2S;uur;µg/m³;20170130 02:00;20170130 03:00;0.2;0.9
H2S;uur;µg/m³;20170130 03:00;20170130 04:00;0.3;1.1
H2S;uur;µg/m³;20170130 04:00;20170130 05:00;0.2;1.3
H2S;uur;µg/m³;20170130 05:00;20170130 06:00;0.4;0.7
H2S;uur;µg/m³;20170130 06:00;20170130 07:00;0.4;0.7
H2S;uur;µg/m³;20170130 07:00;20170130 08:00;0.3;2.5
H2S;uur;µg/m³;20170130 08:00;20170130 09:00;0.2;0.8
H2S;uur;µg/m³;20170130 09:00;20170130 10:00;0.9;0.4
H2S;uur;µg/m³;20170130 10:00;20170130 11:00;3.8;0.4
H2S;uur;µg/m³;20170130 11:00;20170130 12:00;3.6;0.3
H2S;uur;µg/m³;20170130 12:00;20170130 13:00;;0.3
H2S;uur;µg/m³;20170130 13:00;20170130 14:00;1.4;0.5
H2S;uur;µg/m³;20170130 14:00;20170130 15:00;1.4;0.2
H2S;uur;µg/m³;20170130 15:00;20170130 16:00;1.4;0.3
H2S;uur;µg/m³;20170130 16:00;20170130 17:00;1.9;0.4
H2S;uur;µg/m³;20170130 17:00;20170130 18:00;2.5;0.4
H2S;uur;µg/m³;20170130 18:00;20170130 19:00;1.9;0.3
H2S;uur;µg/m³;20170130 19:00;20170130 20:00;1.4;0.5
H2S;uur;µg/m³;20170130 20:00;20170130 21:00;1.7;0.3
H2S;uur;µg/m³;20170130 21:00;20170130 22:00;1.5;0.4
H2S;uur;µg/m³;20170130 22:00;20170130 23:00;1.2;0.2
H2S;uur;µg/m³;20170130 23:00;20170131 00:00;1.7;0.3
H2S;uur;µg/m³;20170131 00:00;20170131 01:00;1.4;0.4
H2S;uur;µg/m³;20170131 01:00;20170131 02:00;1.6;0.4
H2S;uur;µg/m³;20170131 02:00;20170131 03:00;2.1;0.4
H2S;uur;µg/m³;20170131 03:00;20170131 04:00;1.9;0.3
H2S;uur;µg/m³;20170131 04:00;20170131 05:00;1.8;0.5
H2S;uur;µg/m³;20170131 05:00;20170131 06:00;1.6;0.5
H2S;uur;µg/m³;20170131 06:00;20170131 07:00;1.4;0.4
H2S;uur;µg/m³;20170131 07:00;20170131 08:00;1.6;0.2
H2S;uur;µg/m³;20170131 08:00;20170131 09:00;1.9;0.4
H2S;uur;µg/m³;20170131 09:00;20170131 10:00;1.9;0.2
H2S;uur;µg/m³;20170131 10:00;20170131 11:00;1.1;
H2S;uur;µg/m³;20170131 11:00;20170131 12:00;1.4;1.2
H2S;uur;µg/m³;20170131 12:00;20170131 13:00;1.1;1.4
H2S;uur;µg/m³;20170131 13:00;20170131 14:00;1.5;1.2
H2S;uur;µg/m³;20170131 14:00;20170131 15:00;1.5;1.4
H2S;uur;µg/m³;20170131 15:00;20170131 16:00;1.2;
H2S;uur;µg/m³;20170131 16:00;20170131 17:00;1.4;1.1
H2S;uur;µg/m³;20170131 17:00;20170131 18:00;2.1;1.5
H2S;uur;µg/m³;20170131 18:00;20170131 19:00;1.7;1.7
H2S;uur;µg/m³;20170131 19:00;20170131 20:00;1.7;1.4
H2S;uur;µg/m³;20170131 20:00;20170131 21:00;1.5;1.2
H2S;uur;µg/m³;20170131 21:00;20170131 22:00;1.2;1.4
H2S;uur;µg/m³;20170131 22:00;20170131 23:00;1.8;1.5
H2S;uur;µg/m³;20170131 23:00;20170201 00:00;1.8;1.4
H2S;uur;µg/m³;20170201 00:00;20170201 01:00;2.1;1.9
H2S;uur;µg/m³;20170201 01:00;20170201 02:00;2.2;1.6
H2S;uur;µg/m³;20170201 02:00;20170201 03:00;1.8;1.1
H2S;uur;µg/m³;20170201 03:00;20170201 04:00;1.2;1.1
H2S;uur;µg/m³;20170201 04:00;20170201 05:00;1.6;1.7
H2S;uur;µg/m³;20170201 05:00;20170201 06:00;1.6;1.1
H2S;uur;µg/m³;20170201 06:00;20170201 07:00;2.1;2
H2S;uur;µg/m³;20170201 07:00;20170201 08:00;1.7;1.8
H2S;uur;µg/m³;20170201 08:00;20170201 09:00;2.1;1
H2S;uur;µg/m³;20170201 09:00;20170201 10:00;1.7;1.7
H2S;uur;µg/m³;20170201 10:00;20170201 11:00;1.5;0.9
H2S;uur;µg/m³;20170201 11:00;20170201 12:00;1.5;0.9
H2S;uur;µg/m³;20170201 12:00;20170201 13:00;2.4;1.3
H2S;uur;µg/m³;20170201 13:00;20170201 14:00;1.8;1.3
