Accreditatienummer;https://www.rva.nl/alle-geaccrediteerden/;;;StationsGebied;stad;stad;voorstad;regionaal;regionaal;regionaal;regionaal;regionaal;regionaal;stad;stad;stad;regionaal
;;;;StationsType;industrie;achtergrond;industrie;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;achtergrond;industrie;industrie;industrie
;;;;Meetprincipe;Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F);Ultraviolet fluorescentie (UV-F)
;;;;Meetopstelling;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Teledyne API 100E UV Fluorescent SO2 Analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser;Thermo model 43i SO2 analyser
;;;;Accreditatienummer;L520;L520;L520;L224;L224;L224;L224;L224;L224;L426;L426;L426;L426
Component;Bep.periode;Eenheid; Begindatumtijd;Einddatumtijd;NL01484;NL01485;NL01496;NL10133;NL10318;NL10444;NL10644;NL10722;NL10934;NL49016;NL49551;NL49553;NL49704
SO2;uur;µg/m³;20220929 15:00;20220929 16:00;2.2;0.9;0.1;0.58;0.23;5.93;0.4;0.37;-0.18;1;1.5;2.2;1.1
SO2;uur;µg/m³;20220929 16:00;20220929 17:00;1.3;0.2;0.3;0.3;0.2;1.23;0.34;0.39;-0.19;1.2;4.5;1.7;0.7
SO2;uur;µg/m³;20220929 17:00;20220929 18:00;1.2;0.3;0.3;0.3;0.19;1.04;0.31;0.39;-0.14;0.7;5.1;0.6;0.6
SO2;uur;µg/m³;20220929 18:00;20220929 19:00;0.7;0.6;0.4;0.21;0.18;0.47;0.27;0.34;-0.14;0.3;3.7;1.8;0.1
SO2;uur;µg/m³;20220929 19:00;20220929 20:00;0.7;0.5;0.6;0.18;0.15;0.16;0.22;0.27;-0.19;0.3;3.5;0.7;0.3
SO2;uur;µg/m³;20220929 20:00;20220929 21:00;1.2;1.5;0.7;0.18;0.1;0.1;0.17;0.24;-0.23;0.3;5.2;1.5;0.3
SO2;uur;µg/m³;20220929 21:00;20220929 22:00;0.5;0.5;0.6;0.27;0.12;0.08;0.06;0.2;-0.19;0.5;2.4;1.2;-0.2
SO2;uur;µg/m³;20220929 22:00;20220929 23:00;0.7;0;0.9;0.18;0.12;0.09;0.1;0.27;-0.23;0.3;1.3;1.2;0.7
SO2;uur;µg/m³;20220929 23:00;20220930 00:00;2.3;0.2;1;0.16;0.11;0.08;0.14;0.29;-0.18;0.4;1.1;0;0.9
SO2;uur;µg/m³;20220930 00:00;20220930 01:00;0.9;0.2;0.1;0.2;0.13;0.1;0.18;0.28;-0.17;0.4;0.6;1;1.1
SO2;uur;µg/m³;20220930 01:00;20220930 02:00;4.4;0.5;0.5;0.14;0.12;0.04;0.14;0.27;-0.21;0.6;0.8;0;1.9
SO2;uur;µg/m³;20220930 02:00;20220930 03:00;2.7;0.5;2.1;0.16;0.09;0.09;0.17;0.28;-0.19;0.4;1.5;0.5;1.3
SO2;uur;µg/m³;20220930 03:00;20220930 04:00;2;-0.1;1.6;0.17;0.13;0.12;0.19;0.32;-0.23;0.4;0.9;1.8;2.1
SO2;uur;µg/m³;20220930 04:00;20220930 05:00;1.2;-0.4;1.4;0;-0.05;0.01;;0.24;0.09;0.4;1.1;2.7;1.1
SO2;uur;µg/m³;20220930 05:00;20220930 06:00;1.8;-0.4;1.4;0.03;-0.08;0.05;0.44;0.24;0.07;0.2;1.3;9.4;1
SO2;uur;µg/m³;20220930 06:00;20220930 07:00;2.2;-0.5;1.7;0.04;-0.07;0.16;0.46;0.31;0.13;0.5;1.4;20.7;1.8
SO2;uur;µg/m³;20220930 07:00;20220930 08:00;3;-0.3;2.1;0.04;0.08;0.08;0.58;0.43;0.13;0.5;1.1;43.2;1.9
SO2;uur;µg/m³;20220930 08:00;20220930 09:00;3.5;-0.4;1.9;0.26;0.24;0.18;0.75;0.58;0.24;;0.8;4.7;0.9
SO2;uur;µg/m³;20220930 09:00;20220930 10:00;2.4;-0.6;1.3;0.62;0.73;0.39;0.92;0.75;0.19;;0.4;6.5;0.8
SO2;uur;µg/m³;20220930 10:00;20220930 11:00;2.1;-0.4;1;0.76;1.37;0.76;0.85;0.69;0.12;;1.5;9.6;1.5
SO2;uur;µg/m³;20220930 11:00;20220930 12:00;5.7;-0.3;1.3;0.61;1.19;2.02;0.81;0.99;0.15;;3.8;18.9;2.8
SO2;uur;µg/m³;20220930 12:00;20220930 13:00;5.4;-0.2;2.1;0.88;0.55;1.21;0.79;1.81;0.49;1;2.4;16.3;2.1
SO2;uur;µg/m³;20220930 13:00;20220930 14:00;4.3;0;3;1.04;0.47;1.03;1.15;1.3;0.59;0.8;0.8;11.1;1.1
SO2;uur;µg/m³;20220930 14:00;20220930 15:00;18.9;0.3;4.1;0.76;0.29;0.86;0.81;1.14;0.52;0.5;1.2;13.7;0.9
SO2;uur;µg/m³;20220930 15:00;20220930 16:00;6.4;0;2.5;0.44;0.2;0.77;0.77;0.75;0.43;0.4;1.1;12.4;1.1
SO2;uur;µg/m³;20220930 16:00;20220930 17:00;2.8;-0.2;3;0.19;0.15;0.4;0.69;1.2;0.38;0.9;2.2;8.1;0.4
SO2;uur;µg/m³;20220930 17:00;20220930 18:00;0.7;0.9;3.5;0.24;0.14;0.39;1.12;1.28;0.34;0.4;0.5;22.8;0.6
SO2;uur;µg/m³;20220930 18:00;20220930 19:00;0.9;0.5;3.1;0.22;0.19;0.31;0.85;0.81;0.4;0.2;1.2;17.7;1.7
SO2;uur;µg/m³;20220930 19:00;20220930 20:00;1.2;0.7;2.9;0.17;0.1;0.68;0.8;0.53;0.34;0.3;1;8.7;0.8
SO2;uur;µg/m³;20220930 20:00;20220930 21:00;1.3;1;2.6;0.05;0.1;1.8;0.66;0.32;0.3;0.4;1.7;7.2;1.1
SO2;uur;µg/m³;20220930 21:00;20220930 22:00;1.7;0.6;1.9;0.08;0.03;0.84;0.74;0.49;0.24;0.5;1.7;15.5;0.6
SO2;uur;µg/m³;20220930 22:00;20220930 23:00;3.4;0.4;0.7;0.09;-0.01;0.15;0.56;0.36;0.26;0.2;0.4;16.6;0.3
SO2;uur;µg/m³;20220930 23:00;20221001 00:00;1.5;0.4;0.2;0.09;-0.05;0.19;0.53;0.31;0.22;0.1;0.7;7.9;0.2
SO2;uur;µg/m³;20221001 00:00;20221001 01:00;0.8;0.3;0.6;0.03;-0.03;0.23;0.31;0.32;0.17;0.1;0.5;2.5;0
SO2;uur;µg/m³;20221001 01:00;20221001 02:00;0.7;0.5;0.4;-0.05;-0.06;0.16;0.2;0.17;0.12;0.1;0.8;3.5;-0.1
SO2;uur;µg/m³;20221001 02:00;20221001 03:00;1.2;0.4;0.4;-0.02;-0.07;0.12;0.2;0.12;0.1;0.1;0.7;12.5;-0.3
SO2;uur;µg/m³;20221001 03:00;20221001 04:00;6.2;0.3;0.6;-0.05;-0.12;-0.03;0.2;0.11;0.12;0.1;0.5;17.3;-0.3
SO2;uur;µg/m³;20221001 04:00;20221001 05:00;23.7;0.3;0.4;0.11;0.01;0.37;0.09;0.32;-0.19;0;0.2;3.3;-0.3
SO2;uur;µg/m³;20221001 05:00;20221001 06:00;8.5;0.3;-0.2;0.08;0.07;0.34;0.05;0.25;-0.14;0;0.1;1.4;0.1
SO2;uur;µg/m³;20221001 06:00;20221001 07:00;3.1;0.2;0.3;0.12;0.08;0.36;0.05;0.24;-0.17;0.1;-0.2;1.2;-0.5
SO2;uur;µg/m³;20221001 07:00;20221001 08:00;5.1;0.3;0.1;0.14;0.08;0.38;0.05;0.26;-0.17;0;0.8;1;0.1
SO2;uur;µg/m³;20221001 08:00;20221001 09:00;6;0.3;0.7;0.2;0.07;0.31;0.18;0.29;-0.13;0.1;0.6;1.4;-0.1
SO2;uur;µg/m³;20221001 09:00;20221001 10:00;5;1.1;0.9;0.19;0.04;0.31;0.18;0.29;-0.09;0;1.1;0.9;-0.3
SO2;uur;µg/m³;20221001 10:00;20221001 11:00;3.5;3.9;0.4;0.23;0.11;0.3;0.06;0.3;-0.11;0.2;0.4;0.8;-0.4
SO2;uur;µg/m³;20221001 11:00;20221001 12:00;3.6;8.4;0.6;0.24;0.1;0.39;0.02;0.28;-0.16;0;0.5;0.7;0.1
SO2;uur;µg/m³;20221001 12:00;20221001 13:00;2.4;11.9;-0.1;0.26;0.1;0.39;0.02;0.28;-0.16;0.2;0.7;0.4;0
SO2;uur;µg/m³;20221001 13:00;20221001 14:00;3.1;7.5;0.6;0.22;0.1;0.35;0.08;0.29;-0.16;0.3;1.1;0.1;0
SO2;uur;µg/m³;20221001 14:00;20221001 15:00;2.2;3.5;0.7;0.23;0.1;0.29;0.03;0.3;-0.15;0.3;0.9;0.8;-0.3
SO2;uur;µg/m³;20221001 15:00;20221001 16:00;1.9;2.6;0.5;0.28;0.09;0.3;0.34;0.3;-0.18;0.2;;;-0.4
SO2;uur;µg/m³;20221001 16:00;20221001 17:00;1.8;1.6;1.9;0.24;0.08;0.27;0.15;0.26;-0.12;0.2;0.9;0.8;0.5
SO2;uur;µg/m³;20221001 17:00;20221001 18:00;1.2;1.4;1.5;0.4;0.05;0.3;0.37;0.23;-0.12;0.1;2;-0.5;0.2
SO2;uur;µg/m³;20221001 18:00;20221001 19:00;1.3;1.1;1.6;0.45;0.07;0.28;0.23;0.25;-0.15;0.3;0.9;0.5;0.8
SO2;uur;µg/m³;20221001 19:00;20221001 20:00;1.1;0.7;2.6;0.3;0.32;0.27;0.25;0.16;-0.16;0;1.3;1.6;0.5
SO2;uur;µg/m³;20221001 20:00;20221001 21:00;1;0.6;2.3;0.74;0.11;0.36;0.11;0.22;-0.18;0;1.4;0.6;0.7
SO2;uur;µg/m³;20221001 21:00;20221001 22:00;1.4;-0.1;2.2;0.55;0.06;0.35;0.05;0.21;-0.16;0.1;1.1;0.8;0.5
SO2;uur;µg/m³;20221001 22:00;20221001 23:00;1.7;0.2;6.7;0.33;0.1;0.32;0.05;0.24;-0.14;0.2;1.3;1.1;0.8
SO2;uur;µg/m³;20221001 23:00;20221002 00:00;2;0.2;2.4;0.3;0.11;0.37;0;0.23;-0.16;0;1.2;0.5;0.4
SO2;uur;µg/m³;20221002 00:00;20221002 01:00;2.3;0;1.7;0.29;0.12;0.32;-0.02;0.28;-0.16;0.1;1.3;0.8;1.1
SO2;uur;µg/m³;20221002 01:00;20221002 02:00;2.3;0;1.4;0.26;0.17;0.41;0.04;0.35;-0.16;0;1;0;0.5
SO2;uur;µg/m³;20221002 02:00;20221002 03:00;4.5;-0.1;1.1;0.22;0.11;0.41;0.12;0.3;-0.16;0.1;0.4;1.2;0.4
SO2;uur;µg/m³;20221002 03:00;20221002 04:00;5.2;0.1;1.3;0.26;0.07;0.39;0.07;0.24;-0.14;0;1.2;1.5;-0.1
SO2;uur;µg/m³;20221002 04:00;20221002 05:00;2.7;0.5;1;0.02;0.11;-0.16;0.19;0.15;0.23;0;1.2;0.4;-0.1
SO2;uur;µg/m³;20221002 05:00;20221002 06:00;5.1;0.5;1.1;;0.13;;;;0.2;0.1;-0.1;0;0.1
SO2;uur;µg/m³;20221002 06:00;20221002 07:00;3.6;0.6;0.7;;0.1;;;;0.21;0.1;0.9;0.5;0.1
SO2;uur;µg/m³;20221002 07:00;20221002 08:00;3.6;2.9;0.6;;0.25;;;;0.24;0;0.4;1;0.2
SO2;uur;µg/m³;20221002 08:00;20221002 09:00;4.2;4.4;0.9;0.4;0.24;0.01;0.4;0.79;0.23;-0.1;1.6;0.2;1.4
SO2;uur;µg/m³;20221002 09:00;20221002 10:00;4.6;2.9;0.7;0.39;0.26;-0.09;0.37;0.52;0.2;0.5;0.8;1;0.8
SO2;uur;µg/m³;20221002 10:00;20221002 11:00;3.7;2.5;0.6;0.33;0.29;-0.15;0.36;0.55;0.2;0.8;0.8;-0.1;0.2
SO2;uur;µg/m³;20221002 11:00;20221002 12:00;1.7;2;0.4;0.11;0.54;-0.16;0.37;0.47;0.23;0.8;0.7;0.7;0.2
SO2;uur;µg/m³;20221002 12:00;20221002 13:00;1.4;1.4;0.6;0.09;0.38;-0.09;0.32;0.34;0.22;0.9;1;-0.1;0.3
SO2;uur;µg/m³;20221002 13:00;20221002 14:00;1.2;1.8;0.3;0.04;0.22;-0.05;0.25;0.26;0.22;0.7;1.5;0.6;0.2
SO2;uur;µg/m³;20221002 14:00;20221002 15:00;1.1;1.4;-0.2;0.05;0.23;-0.07;0.28;0.26;0.23;0.5;1.7;0.3;0.3
SO2;uur;µg/m³;20221002 15:00;20221002 16:00;0.6;0.6;0.2;0.05;0.26;-0.01;0.28;0.28;0.24;0.6;0.8;0.2;0.2
SO2;uur;µg/m³;20221002 16:00;20221002 17:00;0.5;1.3;0.4;0.13;0.27;-0.1;0.29;0.25;0.23;0.8;0.9;0.6;0.2
SO2;uur;µg/m³;20221002 17:00;20221002 18:00;0.4;1.3;0.2;0.04;0.23;-0.22;0.29;0.24;0.24;0.8;1.6;0.3;-0.1
SO2;uur;µg/m³;20221002 18:00;20221002 19:00;0.1;0.8;0.3;0.02;0.18;-0.23;0.28;0.19;0.2;0.7;2.4;0.3;0.2
SO2;uur;µg/m³;20221002 19:00;20221002 20:00;0;2.4;0.2;0;0.11;-0.25;0.22;0.19;0.2;0.5;4;1.1;0
SO2;uur;µg/m³;20221002 20:00;20221002 21:00;0.1;1.8;0.3;0.03;0.07;-0.25;0.21;0.17;0.21;0.3;1.7;-0.3;-0.1
SO2;uur;µg/m³;20221002 21:00;20221002 22:00;0.2;1.5;0.5;-0.01;0.09;-0.24;0.21;0.15;0.22;0.5;5.6;0.3;0.1
SO2;uur;µg/m³;20221002 22:00;20221002 23:00;0.1;0.9;0.1;0.02;0.09;-0.25;0.26;0.15;0.23;0.5;4;0.8;0.1
SO2;uur;µg/m³;20221002 23:00;20221003 00:00;0.2;0.8;0;0.03;0.04;-0.22;0.26;0.15;0.21;0.5;2.7;0.4;0.8
SO2;uur;µg/m³;20221003 00:00;20221003 01:00;0;0.3;0.1;0.01;0.13;-0.16;0.27;0.14;0.21;0.3;1.7;0.3;2.9
SO2;uur;µg/m³;20221003 01:00;20221003 02:00;0.3;0.1;0.2;0.06;0.06;-0.18;0.28;0.18;0.24;0.2;1.8;-0.1;3.7
SO2;uur;µg/m³;20221003 02:00;20221003 03:00;1;0;0.1;0.09;0.07;-0.2;0.24;0.14;0.22;0.2;2.1;0.4;2.5
SO2;uur;µg/m³;20221003 03:00;20221003 04:00;0.8;-0.1;0.1;0.1;0.05;-0.19;0.24;0.16;0.23;0.1;2.3;0.6;2
SO2;uur;µg/m³;20221003 04:00;20221003 05:00;2.2;-0.2;0;0.55;0.01;0;-0.05;0.18;-0.09;0.2;2.1;-0.1;1.8
SO2;uur;µg/m³;20221003 05:00;20221003 06:00;4.4;0.1;0.1;0.48;0.05;-0.02;-0.04;0.15;-0.04;0.1;1.3;-0.1;1.9
SO2;uur;µg/m³;20221003 06:00;20221003 07:00;3.8;0.7;2.3;0.57;;-0.04;0.12;0.19;;0.6;-0.1;0.6;1.7
SO2;uur;µg/m³;20221003 07:00;20221003 08:00;2.8;0.9;3.3;0.64;0.34;-0.02;0.17;0.2;0.13;0.6;1.9;1.4;3.1
SO2;uur;µg/m³;20221003 08:00;20221003 09:00;3.8;0.1;2.3;0.78;0.61;0.13;0.29;0.27;-0.01;0.7;1.7;0.1;2.4
SO2;uur;µg/m³;20221003 09:00;20221003 10:00;2.4;-0.2;1.1;1.01;1.13;0.32;0.37;0.33;0.03;0.8;1.8;1.1;1.6
SO2;uur;µg/m³;20221003 10:00;20221003 11:00;1.7;-0.1;0.2;1.24;1.3;0.33;0.32;0.3;-0.03;1.1;2.6;0.9;1.1
SO2;uur;µg/m³;20221003 11:00;20221003 12:00;0.6;-0.2;0.5;1.33;1.12;0.54;0.32;0.33;-0.02;;1.4;0.5;0.9
SO2;uur;µg/m³;20221003 12:00;20221003 13:00;0.6;-0.2;1;0.91;0.87;0.6;0.32;0.28;-0.05;0.7;1.6;0.8;0.9
SO2;uur;µg/m³;20221003 13:00;20221003 14:00;0.5;-0.3;2;0.85;0.86;0.49;0.25;0.26;-0.04;0.6;3.4;1.2;0.8
SO2;uur;µg/m³;20221003 14:00;20221003 15:00;0.4;-0.2;1.5;0.77;0.7;0.38;0.21;0.28;-0.07;0.4;2.2;0.8;0.7
SO2;uur;µg/m³;20221003 15:00;20221003 16:00;0.9;-0.2;1.9;0.78;0.62;0.16;0.2;0.28;-0.07;0.5;1.6;0.8;0.7
SO2;uur;µg/m³;20221003 16:00;20221003 17:00;1.8;0.2;2.4;0.7;0.57;0.39;0.23;0.36;-0.06;0.4;0.7;0.2;1.3
SO2;uur;µg/m³;20221003 17:00;20221003 18:00;1.9;-0.1;1.7;0.59;0.55;0.56;0.16;0.32;-0.06;0.3;2;1;1.3
SO2;uur;µg/m³;20221003 18:00;20221003 19:00;1.3;-0.2;1.5;0.48;0.36;0.19;0.1;0.23;-0.08;0.1;1.5;3.4;2.4
SO2;uur;µg/m³;20221003 19:00;20221003 20:00;1.2;-0.2;1.4;0.45;0.3;0.08;0.08;0.19;-0.08;0.2;1.1;4.6;3.1
SO2;uur;µg/m³;20221003 20:00;20221003 21:00;2.2;-0.1;2.5;0.42;0.29;0.05;0.19;0.18;-0.08;0.1;1.7;4.8;2.8
SO2;uur;µg/m³;20221003 21:00;20221003 22:00;2.1;-0.3;1.4;0.4;0.28;0.03;0.26;0.23;-0.11;0.2;1.3;20.9;7.1
SO2;uur;µg/m³;20221003 22:00;20221003 23:00;2.3;-0.4;1.6;0.39;0.27;0.22;0.25;0.23;-0.05;0.3;2;26.3;7.7
SO2;uur;µg/m³;20221003 23:00;20221004 00:00;1.9;-0.3;1.8;0.41;0.23;0.24;0.13;0.35;-0.02;0.2;0.9;20.8;4.3
SO2;uur;µg/m³;20221004 00:00;20221004 01:00;3.7;-0.4;1.9;0.36;0.18;0.32;0.11;0.37;-0.05;0.1;2.4;42.7;2.9
SO2;uur;µg/m³;20221004 01:00;20221004 02:00;3.6;-0.5;1.9;0.38;0.21;0.37;0.13;0.25;-0.06;0.2;1.5;59.9;2.1
SO2;uur;µg/m³;20221004 02:00;20221004 03:00;2.9;-0.6;1.5;0.39;0.22;0.48;0.2;0.26;-0.07;0;2.3;47.9;1.3
SO2;uur;µg/m³;20221004 03:00;20221004 04:00;1.2;-0.6;2.7;0.37;0.46;0.59;0.29;0.23;0.02;0.1;2.9;32.5;2.4
SO2;uur;µg/m³;20221004 04:00;20221004 05:00;1;-0.3;1.5;0.08;0.68;0.65;0.41;0.05;0.25;0.1;2.8;41.9;2.1
SO2;uur;µg/m³;20221004 05:00;20221004 06:00;1.8;-0.3;2.9;0.06;0.55;0.67;0.45;0.06;0.29;0.2;2.1;42.3;2.5
SO2;uur;µg/m³;20221004 06:00;20221004 07:00;2.2;-0.3;2.5;0.07;0.91;0.88;0.75;0.11;0.27;0.1;2.2;36.7;2.9
SO2;uur;µg/m³;20221004 07:00;20221004 08:00;1.6;-0.3;2.3;0.05;0.77;1.32;0.84;0.29;0.34;0.1;2.9;9.8;3.7
SO2;uur;µg/m³;20221004 08:00;20221004 09:00;2.4;-0.3;2.8;0.12;1.18;1.78;1.18;0.42;0.55;0.4;3;9.8;2.9
SO2;uur;µg/m³;20221004 09:00;20221004 10:00;2.7;-0.2;3;0.22;0.88;2.41;1.88;0.76;0.77;0.7;3.7;21.1;2.3
SO2;uur;µg/m³;20221004 10:00;20221004 11:00;3.3;0.1;4.2;0.38;0.67;1.97;1.92;1.06;1.11;0.9;2.9;14.8;2.1
SO2;uur;µg/m³;20221004 11:00;20221004 12:00;3.1;0.4;2;;0.51;1.49;2.05;0.99;0.82;1.1;2.5;23.4;2.2
SO2;uur;µg/m³;20221004 12:00;20221004 13:00;4.1;1.2;1.8;;0.4;1.44;2.47;0.95;0.58;0.8;1.7;25.1;2.5
SO2;uur;µg/m³;20221004 13:00;20221004 14:00;3.7;2.1;1.6;0.6;0.36;1.44;3.22;0.87;0.47;0.7;1.6;10.9;1.8
SO2;uur;µg/m³;20221004 14:00;20221004 15:00;3;1.9;1;0.5;0.29;1.63;3.32;0.76;0.5;0.6;3;23.2;1.9
SO2;uur;µg/m³;20221004 15:00;20221004 16:00;2.9;1.5;1.4;0.49;0.25;0.89;2.51;0.56;0.53;0.7;2.2;22.3;1.9
SO2;uur;µg/m³;20221004 16:00;20221004 17:00;3.2;3.1;1.8;0.71;0.18;0.82;2.32;0.38;0.45;0.6;0.9;16.7;1.5
SO2;uur;µg/m³;20221004 17:00;20221004 18:00;4.3;1.8;1.3;0.62;0.19;0.91;2.03;0.54;0.39;0.7;2.2;15.6;1.7
SO2;uur;µg/m³;20221004 18:00;20221004 19:00;3.8;1.1;1.3;0.2;0.17;0.42;1.67;0.44;0.38;0.6;0.9;2.8;1.5
SO2;uur;µg/m³;20221004 19:00;20221004 20:00;3;1.1;2.4;0.12;0.14;0.86;1.12;0.31;0.42;0.6;0.5;2.2;0.8
SO2;uur;µg/m³;20221004 20:00;20221004 21:00;9.1;1.1;2.3;0.1;0.15;1.07;1.35;0.19;0.46;0.5;1.1;3.4;1.2
SO2;uur;µg/m³;20221004 21:00;20221004 22:00;10.4;1.1;1.8;0.09;0.2;1.2;1.85;0.28;0.48;0.7;1.2;2.1;1.2
SO2;uur;µg/m³;20221004 22:00;20221004 23:00;6.6;0.9;0.8;0.1;0.15;0.98;1.53;0.37;0.55;0.4;1;4.8;0.6
SO2;uur;µg/m³;20221004 23:00;20221005 00:00;9.3;1.1;2.1;0.07;0.27;0.99;1.17;0.28;0.52;0.2;1.2;5.1;0.1
SO2;uur;µg/m³;20221005 00:00;20221005 01:00;19.7;1;0.6;0.1;0.38;0.95;0.97;0.22;0.47;0.2;1.9;7.1;0.3
SO2;uur;µg/m³;20221005 01:00;20221005 02:00;20.8;1.1;1;0.11;0.3;0.53;0.62;0.21;0.42;0.3;1.7;11.3;0.1
SO2;uur;µg/m³;20221005 02:00;20221005 03:00;8.6;1;0.4;0.1;0.16;0.51;0.72;0.18;0.39;0.4;1.1;27.5;0
SO2;uur;µg/m³;20221005 03:00;20221005 04:00;4;1;2.3;0.08;0.1;0.49;1.52;0.2;0.45;0.7;0.4;27.5;-0.2
SO2;uur;µg/m³;20221005 04:00;20221005 05:00;6.1;1;1.2;0.22;-0.08;1.03;1.07;0.4;0.23;0.5;1.1;33.9;0.7
SO2;uur;µg/m³;20221005 05:00;20221005 06:00;5.8;1;0.9;0.22;-0.13;1.25;0.67;0.39;0.19;0.5;1.5;33.8;0.4
SO2;uur;µg/m³;20221005 06:00;20221005 07:00;5.6;1.1;2.3;0.22;-0.15;0.99;0.51;0.35;0.12;0.6;1.6;39.6;0.4
SO2;uur;µg/m³;20221005 07:00;20221005 08:00;7.8;1;1.8;0.23;-0.11;0.93;0.62;0.37;0.21;0.6;2.1;42.5;0.8
SO2;uur;µg/m³;20221005 08:00;20221005 09:00;7.4;1.1;0.7;0.21;0.13;0.96;1.26;0.28;0.19;0.8;1.2;28.2;0.7
SO2;uur;µg/m³;20221005 09:00;20221005 10:00;6.9;1;0.8;0.22;0.07;0.89;0.77;0.25;0.15;0.7;1.1;32.1;0.4
SO2;uur;µg/m³;20221005 10:00;20221005 11:00;12.2;1.1;1.9;0.19;-0.01;0.71;0.6;0.42;0.12;0.8;1.3;40.7;0.6
SO2;uur;µg/m³;20221005 11:00;20221005 12:00;18.7;1;1;0.21;-0.08;0.52;0.54;0.43;0.12;0.7;1;23.9;0
SO2;uur;µg/m³;20221005 12:00;20221005 13:00;19.7;1.2;1.8;0.2;-0.1;0.53;0.41;0.38;0.12;0.5;0.7;34.5;0
SO2;uur;µg/m³;20221005 13:00;20221005 14:00;27.5;1.1;0.4;0.22;0.04;0.76;0.58;0.25;0.13;0.4;0.6;36.5;0
SO2;uur;µg/m³;20221005 14:00;20221005 15:00;20.6;1;-1.8;0.23;0.07;0.6;0.38;0.22;0.07;0.6;0.3;29.8;0.1
SO2;uur;µg/m³;20221005 15:00;20221005 16:00;12.4;1.1;1;0.31;0.06;0.55;0.65;0.19;0.03;0.7;1.3;27.8;0.2
SO2;uur;µg/m³;20221005 16:00;20221005 17:00;10.8;1.1;0.4;0.35;-0.08;0.99;0.5;0.14;-0.01;0.7;1.4;24.7;0.4
SO2;uur;µg/m³;20221005 17:00;20221005 18:00;10.6;0.9;0.3;0.59;-0.1;1.06;0.4;0.17;-0.05;0.6;1.2;20.9;0.7
SO2;uur;µg/m³;20221005 18:00;20221005 19:00;6.9;0.8;0.1;0.39;-0.11;0.71;0.6;0.11;0.03;0.9;0.8;15.4;0.3
SO2;uur;µg/m³;20221005 19:00;20221005 20:00;6.8;0.9;0.7;0.33;-0.14;0.39;0.97;0.26;0.13;0.2;0.9;2.5;0.1
SO2;uur;µg/m³;20221005 20:00;20221005 21:00;2.7;0.7;0.9;0.54;-0.13;0.25;0.31;0.13;-0.04;0;;;0.1
SO2;uur;µg/m³;20221005 21:00;20221005 22:00;3.2;0.6;5.6;0.54;-0.2;0.25;0.21;0.18;-0.1;0.1;0.6;1.6;0.2
SO2;uur;µg/m³;20221005 22:00;20221005 23:00;2.7;0.5;3.8;0.39;-0.18;0.3;0.22;0.12;-0.12;0;0.4;0.4;0.2
SO2;uur;µg/m³;20221005 23:00;20221006 00:00;2.7;0.6;2.6;0.31;-0.21;0.29;0.43;0.06;-0.16;0.1;0.5;0.9;0
SO2;uur;µg/m³;20221006 00:00;20221006 01:00;6.4;0.7;1.5;0.3;-0.18;0.29;0.27;0.06;-0.13;0;0.4;-0.4;-0.1
SO2;uur;µg/m³;20221006 01:00;20221006 02:00;8.3;0.4;1.4;0.22;-0.22;0.26;0.28;0.07;-0.15;0;0.5;0.7;-0.1
SO2;uur;µg/m³;20221006 02:00;20221006 03:00;8.1;0.6;1.4;0.37;-0.2;0.24;0.39;0.07;-0.08;0;0.5;0.4;-0.1
SO2;uur;µg/m³;20221006 03:00;20221006 04:00;6.1;0.4;0.9;0.56;-0.18;0.23;0.35;0.08;-0.12;0.1;0.6;0.5;0.2
SO2;uur;µg/m³;20221006 04:00;20221006 05:00;8.8;0.3;0.8;0.46;0.22;0.02;0.37;0.27;0.17;0;0.2;-0.1;0.2
SO2;uur;µg/m³;20221006 05:00;20221006 06:00;8.8;0.2;1;0.64;0.2;0;0.26;0.28;0.15;-0.1;0.5;1.1;0.1
SO2;uur;µg/m³;20221006 06:00;20221006 07:00;6.1;0.2;1.4;0.54;0.25;-0.01;0.15;0.25;0.15;0;0.7;0.3;0.5
SO2;uur;µg/m³;20221006 07:00;20221006 08:00;2.1;0.3;1.6;0.29;0.32;0.01;0.18;0.26;0.2;0.1;1.1;0.1;1.1
SO2;uur;µg/m³;20221006 08:00;20221006 09:00;2.3;0.2;2.9;0.6;0.47;0.02;0.26;0.35;0.21;0;1;0.5;0.9
SO2;uur;µg/m³;20221006 09:00;20221006 10:00;1.5;0.1;3.7;0.96;0.68;0.03;0.31;0.58;0.2;0;1;0.8;0.7
